Ticker,Name,Exchange,Sector,Market,Currency,Address
NSLNISP.NS,NMDC Steel Limited,NSI,Basic Materials,in_market,INR,"10-3-311/A, Khanij Bhavan, Hyderabad, 500 028, India"
NTAP,"NetApp, Inc.",NMS,Technology,us_market,USD,"3060 Olsen Drive, San Jose, CA, 95128, United States"
NTPC.NS,NTPC Limited,NSI,Utilities,in_market,INR,"NTPC Bhawan, New Delhi, 110003, India"
NTPCGREEN.NS,NTPCGREEN.NS,NSI,Utilities,in_market,INR,"NTPC Bhawan, CORE-7, New Delhi, 110003, India"
NTRS,Northern Trust Corporation,NMS,Financial Services,us_market,USD,"50 South La Salle Street, Chicago, IL, 60603, United States"
NUCLEUS.NS,Nucleus Software Exports Limited,NSI,Technology,in_market,INR,"A-39, Sector 62, Noida, 201307, India"
NUE,Nucor Corporation,NYQ,Basic Materials,us_market,USD,"1915 Rexford Road, Charlotte, NC, 28211, United States"
NURECA.NS,Nureca Limited,NSI,Healthcare,in_market,INR,"SCO 6-7-8, Chandigarh, 160009, India"
NUVAMA.NS,Nuvama Wealth Management Limited,NSI,Financial Services,in_market,INR,"Building No. 3, Mumbai, 400051, India"
NUVOCO.NS,Nuvoco Vistas Corporation Limited,NSI,Basic Materials,in_market,INR,"Equinox Business Park, Tower-3, Mumbai, 400070, India"
NVDA,NVIDIA Corporation,NMS,Technology,us_market,USD,"2788 San Tomas Expressway, Santa Clara, CA, 95051, United States"
NVR,"NVR, Inc.",NYQ,Consumer Cyclical,us_market,USD,"Plaza America Tower I, Reston, VA, 20190, United States"
NWS,News Corporation,NMS,Communication Services,us_market,USD,"1211 Avenue of the Americas, New York, NY, 10036, United States"
NWSA,News Corporation,NMS,Communication Services,us_market,USD,"1211 Avenue of the Americas, New York, NY, 10036, United States"
NXPI,NXP Semiconductors N.V.,NMS,Technology,us_market,USD,"60 High Tech Campus, Eindhoven, 5656 AG, Netherlands"
NYKAA.NS,FSN E-Commerce Ventures Limited,NSI,Consumer Cyclical,in_market,INR,"A2, Cnergy IT Park, Mumbai, 400025, India"
O,Realty Income Corporation,NYQ,Real Estate,us_market,USD,"11995 El Camino Real, San Diego, CA, 92130, United States"
OAL.NS,Oriental Aromatics Limited,NSI,Basic Materials,in_market,INR,"133 Jehangir Building, Mumbai, 400001, India"
OBCL.NS,Orissa Bengal Carrier Limited,NSI,Industrials,in_market,INR,"A-1, C.G. Elite complex, Raipur, 492001, India"
OBEROIRLTY.NS,Oberoi Realty Limited,NSI,Real Estate,in_market,INR,"Commerz, Mumbai, 400063, India"
OCCLLTD.NS,OCCL Limited,NSI,Basic Materials,in_market,INR,"World trade tower, Noida, 201301, India"
ODFL,"Old Dominion Freight Line, Inc.",NMS,Industrials,us_market,USD,"500 Old Dominion Way, Thomasville, NC, 27360, United States"
ODIGMA.NS,Odigma Consultancy Solutions Limited,NSI,Communication Services,in_market,INR,"No 211, Kasturi Nagar service road, Bengaluru, 560043, India"
OFSS.NS,Oracle Financial Services Software Limited,NSI,Technology,in_market,INR,"Oracle Park, Mumbai, 400063, India"
OIL.NS,Oil India Limited,NSI,Energy,in_market,INR,"Plot No. 19, Noida, 201301, India"
OILCOUNTUB.NS,Oil Country Tubular Limited,NSI,Energy,in_market,INR,"Kamineni, Hyderabad, 500001, India"
OKE,"ONEOK, Inc.",NYQ,Energy,us_market,USD,"100 West Fifth Street, Tulsa, OK, 74103, United States"
OLAELEC.NS,OLAELEC.NS,NSI,Consumer Cyclical,in_market,INR,"Wing C, Star Tech, Bengaluru, 560095, India"
OLECTRA.NS,Olectra Greentech Limited,NSI,Industrials,in_market,INR,"S-22, Technocrat Industrial Estate, Hyderabad, 500037, India"
OMAXAUTO.NS,Omax Autos Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. B-26, Institutional Area, Gurugram, 122001, India"
OMAXE.NS,Omaxe Limited,NSI,Real Estate,in_market,INR,"Omaxe House, New Delhi, 110019, India"
OMC,Omnicom Group Inc.,NYQ,Communication Services,us_market,USD,"280 Park Avenue, New York, NY, 10017, United States"
OMINFRAL.NS,Om Infra Limited,NSI,Industrials,in_market,INR,"A-Block, Om Tower, Jaipur, 302001, India"
OMKARCHEM.NS,Omkar Speciality Chemicals Limited,NSI,Basic Materials,in_market,INR,"B-34, M.I.D.C., Thane, 421503, India"
ON,ON Semiconductor Corporation,NMS,Technology,us_market,USD,"5701 North Pima Road, Scottsdale, AZ, 85250, United States"
ONELIFECAP.NS,Onelife Capital Advisors Limited,NSI,Financial Services,in_market,INR,"Plot No. A 356, Wagle Industrial Estate, Thane, 400604, India"
ONEPOINT.NS,One Point One Solutions Limited,NSI,Industrials,in_market,INR,"C-42, TTC Industrial Area, Navi Mumbai, 400705, India"
ONESOURCE.NS,ONESOURCE.NS,NSI,Healthcare,in_market,INR,"Star 1, Opp IIM Bangalore, Bengaluru, 560076, India"
ONGC.NS,Oil and Natural Gas Corporation Limited,NSI,Energy,in_market,INR,"Deendayal Urja Bhawan, New Delhi, 110070, India"
ONMOBILE.NS,OnMobile Global Limited,NSI,Communication Services,in_market,INR,"E City, Tower-1, No.94/1C & 94/2, Bengaluru, 560 100, India"
ONWARDTEC.NS,Onward Technologies Limited,NSI,Technology,in_market,INR,"Sterling Centre, Mumbai, 400018, India"
OPTIEMUS.NS,Optiemus Infracom Limited,NSI,Technology,in_market,INR,"D-348, Sector-63, Noida, 201307, India"
ORBTEXP.NS,Orbit Exports Limited,NSI,Consumer Cyclical,in_market,INR,"122, Mistry Bhavan, Mumbai, 400020, India"
ORCHASP.NS,Orchasp Limited,NSI,Technology,in_market,INR,"19 & 20, Moti Valley, Secunderabad, 500015, India"
ORCHPHARMA.NS,Orchid Pharma Limited,NSI,Healthcare,in_market,INR,"SIDCO Industrial Estate, Chennai, 603110, India"
ORCL,Oracle Corporation,NYQ,Technology,us_market,USD,"2300 Oracle Way, Austin, TX, 78741, United States"
ORICONENT.NS,Oricon Enterprises Limited,NSI,Consumer Cyclical,in_market,INR,"1076, Dr. E. Moses Road, Mumbai, 400018, India"
ORIENTALTL.NS,Oriental Trimex Limited,NSI,Industrials,in_market,INR,"26/25, Bazar Marg, New Delhi, 110060, India"
ORIENTBELL.NS,Orient Bell Limited,NSI,Industrials,in_market,INR,"Iris House, New Delhi, 110046, India"
ORIENTCEM.NS,Orient Cement Limited,NSI,Basic Materials,in_market,INR,"Adani Corporate House Shantigram, Ahmedabad, 382421, India"
ORIENTCER.NS,Orient Ceratech Limited,NSI,Basic Materials,in_market,INR,"Lawrence & Mayo House, Mumbai, 400 001, India"
ORIENTELEC.NS,Orient Electric Limited,NSI,Consumer Cyclical,in_market,INR,"240, Okhla Industrial Estate Phase - III, New Delhi, 110020, India"
ORIENTHOT.NS,Oriental Hotels Limited,NSI,Consumer Cyclical,in_market,INR,"Paramount Plaza, Chennai, 600034, India"
ORIENTLTD.NS,Orient Press Limited,NSI,Consumer Cyclical,in_market,INR,"Lotus Corporate Park, Mumbai, 400063, India"
ORIENTPPR.NS,Orient Paper & Industries Limited,NSI,Basic Materials,in_market,INR,"Birla Building, Kolkata, 700001, India"
ORIENTTECH.NS,ORIENTTECH.NS,NSI,Technology,in_market,INR,"602, Ackruti Center Point, Mumbai, 400093, India"
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,NSI,Basic Materials,in_market,INR,"SAIL Office, Bhubaneswar, 751001, India"
ORLY,"O'Reilly Automotive, Inc.",NMS,Consumer Cyclical,us_market,USD,"233 South Patterson Avenue, Springfield, MO, 65802-2298, United States"
ORTEL.NS,Ortel Communications Limited,NSI,Communication Services,in_market,INR,"B-7/122A, Safdarjung Enclave, New Delhi, 110029, India"
ORTINGLOBE.NS,Ortin Global Limited,NSI,Healthcare,in_market,INR,"D. No: 1-8-305, Ground Floor, Hyderabad, 500020, India"
OSIAHYPER.NS,Osia Hyper Retail Limited,NSI,Consumer Cyclical,in_market,INR,"Osia Hypermart, Ahmedabad, 380015, India"
OSWALAGRO.NS,Oswal Agro Mills Limited,NSI,Real Estate,in_market,INR,"Antriksh Bhawan, New Delhi, 110001, India"
OSWALGREEN.NS,Oswal Greentech Limited,NSI,Financial Services,in_market,INR,"Antriksh Bhawan, New Delhi, 110001, India"
OSWALPUMPS.NS,OSWALPUMPS.NS,NSI,Industrials,in_market,INR,"Oswal Estate NH-1, Karnal, 132037, India"
OSWALSEEDS.NS,ShreeOswal Seeds and Chemicals Limited,NSI,Basic Materials,in_market,INR,"Oswal House, Neemuch, 458441, India"
OTIS,Otis Worldwide Corporation,NYQ,Industrials,us_market,USD,"One Carrier Place, Farmington, CT, 06032, United States"
OXY,Occidental Petroleum Corporation,NYQ,Energy,us_market,USD,"5 Greenway Plaza, Houston, TX, 77046-0521, United States"
PAGEIND.NS,Page Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Tower-1, Cessna Business Park, Bengaluru, 560103, India"
PAISALO.NS,Paisalo Digital Limited,NSI,Financial Services,in_market,INR,"Paisalo House, Agra, 282003, India"
PAKKA.NS,Pakka Limited,NSI,Basic Materials,in_market,INR,"Yash Nagar, Ayodhya, 224135, India"
PALASHSECU.NS,Palash Securities Limited,NSI,Consumer Defensive,in_market,INR,"Birla Building, Kolkata, 700001, India"
PALREDTEC.NS,Palred Technologies Limited,NSI,Technology,in_market,INR,"Plot No. 2, H.No. 8-2-703/2/B, Hyderabad, 500034, India"
PANACEABIO.NS,Panacea Biotec Limited,NSI,Healthcare,in_market,INR,"B-1 Extension/G-3, New Delhi, 110044, India"
PANACHE.NS,Panache Digilife Limited,NSI,Technology,in_market,INR,"B-507, Raheja Plaza Premises CSL, Mumbai, 400086, India"
PANAMAPET.NS,Panama Petrochem Limited,NSI,Energy,in_market,INR,"401, Aza House, Mumbai, 400050, India"
PANSARI.NS,Pansari Developers Limited,NSI,Real Estate,in_market,INR,
PANW,"Palo Alto Networks, Inc.",NMS,Technology,us_market,USD,"3000 Tannery Way, Santa Clara, CA, 95054, United States"
PAR.NS,Par Drugs and Chemicals Limited,NSI,Healthcare,in_market,INR,"816, Nilamber Triumph, Vadodara, 390007, India"
PARACABLES.NS,Paramount Communications Limited,NSI,Technology,in_market,INR,"KH-433, Maulsari Avenue, New Delhi, 110037, India"
PARADEEP.NS,Paradeep Phosphates Limited,NSI,Basic Materials,in_market,INR,"Adventz Centre, Bengaluru, 560001, India"
PARAGMILK.NS,Parag Milk Foods Limited,NSI,Consumer Defensive,in_market,INR,"Awsari Phata, Pune, 410503, India"
PARAS.NS,Paras Defence and Space Technologies Limited,NSI,Industrials,in_market,INR,"D-112, TTC Industrial Area, MIDC, Navi Mumbai, 400706, India"
PARASPETRO.NS,Paras Petrofils Limited,NSI,Consumer Cyclical,in_market,INR,
PARKHOTELS.NS,PARKHOTELS.NS,NSI,Consumer Cyclical,in_market,INR,"The Park Hotels, N-80, New Delhi, 110 001, India"
PARSVNATH.NS,Parsvnath Developers Limited,NSI,Real Estate,in_market,INR,"Parsvnath Tower, New Delhi, 110032, India"
PASHUPATI.NS,Pashupati Cotspin Limited,NSI,Consumer Cyclical,in_market,INR,"Survey No.404 At & Post Balasar, Mehsana, 382715, India"
PASUPTAC.NS,Pasupati Acrylon Limited,NSI,Consumer Cyclical,in_market,INR,"M-14, Connaught Circus, New Delhi, 110001, India"
PATANJALI.NS,Patanjali Foods Limited,NSI,Consumer Defensive,in_market,INR,"Part B-2, Metro Tower, Indore, 452010, India"
PATELENG.NS,Patel Engineering Limited,NSI,Industrials,in_market,INR,"Patel Estate Road, Mumbai, 400102, India"
PATELRMART.NS,PATELRMART.NS,NSI,Consumer Cyclical,in_market,INR,"Additional MIDC, Ambernath, 421506, India"
PATINTLOG.NS,Patel Integrated Logistics Limited,NSI,Industrials,in_market,INR,
PAVNAIND.NS,Pavna Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Sushayat Khurd Aligarh-Agra Road, Aligarh, 204216, India"
PAYC,"Paycom Software, Inc.",NYQ,Technology,us_market,USD,"7501 West Memorial Road, Oklahoma City, OK, 73142, United States"
PAYTM.NS,One97 Communications Limited,NSI,Technology,in_market,INR,"One Skymark, Tower-D, Noida, 201304, India"
PAYX,"Paychex, Inc.",NMS,Technology,us_market,USD,"911 Panorama Trail South, Rochester, NY, 14625-2396, United States"
PCAR,PACCAR Inc,NMS,Industrials,us_market,USD,"777 - 106th Avenue N.E., Bellevue, WA, 98004, United States"
PCBL.NS,PCBL Chemical Limited,NSI,Basic Materials,in_market,INR,"RPSG House, Kolkata, 700027, India"
PCG,PG&E Corporation,NYQ,Utilities,us_market,USD,"300 Lakeside Drive, Oakland, CA, 94612, United States"
PCJEWELLER.NS,PC Jeweller Limited,NSI,Consumer Cyclical,in_market,INR,"2713,Bank Street, New Delhi, 110005, India"
PDMJEPAPER.NS,Pudumjee Paper Products Limited,NSI,Basic Materials,in_market,INR,"Jatia Chambers, Mumbai, 400001, India"
PDSL.NS,PDS Limited,NSI,Industrials,in_market,INR,"Unit No. 971, Solitaire Corporate Park, Mumbai, 400093, India"
PEARLPOLY.NS,Pearl Polymers Limited,NSI,Consumer Cyclical,in_market,INR,"A-97/2, Okhla Industrial Area, New Delhi, 110020, India"
PEG,Public Service Enterprise Group Incorporated,NYQ,Utilities,us_market,USD,"80 Park Plaza, Newark, NJ, 07102, United States"
PEL.NS,Piramal Enterprises Limited,NSI,Financial Services,in_market,INR,"Piramal Tower Annexe, Mumbai, 400 013, India"
PENIND.NS,Pennar Industries Limited,NSI,Industrials,in_market,INR,
PENINLAND.NS,Peninsula Land Limited,NSI,Real Estate,in_market,INR,"Tower-B, Peninsula Business Park, Mumbai, 400013, India"
PEP,"PepsiCo, Inc.",NMS,Consumer Defensive,us_market,USD,"700 Anderson Hill Road, Purchase, NY, 10577, United States"
PERSISTENT.NS,Persistent Systems Limited,NSI,Technology,in_market,INR,"Bhageerath, Pune, 411016, India"
PETRONET.NS,Petronet LNG Limited,NSI,Energy,in_market,INR,"World Trade Centre, New Delhi, 110001, India"
PFC.NS,Power Finance Corporation Limited,NSI,Financial Services,in_market,INR,"Urjanidhi, New Delhi, 110001, India"
PFE,Pfizer Inc.,NYQ,Healthcare,us_market,USD,"66 Hudson Boulevard East, New York, NY, 10001-2192, United States"
PFG,"Principal Financial Group, Inc.",NMS,Financial Services,us_market,USD,"711 High Street, Des Moines, IA, 50392, United States"
PFIZER.NS,Pfizer Limited,NSI,Healthcare,in_market,INR,"The Capital, 1802/1901, Mumbai, 400051, India"
PFOCUS.NS,Prime Focus Limited,NSI,Communication Services,in_market,INR,"True North, Mumbai, 400093, India"
PFS.NS,PTC India Financial Services Limited,NSI,Financial Services,in_market,INR,"Telephone Exchange Building, New Delhi, 110066, India"
PG,The Procter & Gamble Company,NYQ,Consumer Defensive,us_market,USD,"One Procter & Gamble Plaza, Cincinnati, OH, 45202, United States"
PGEL.NS,PG Electroplast Limited,NSI,Technology,in_market,INR,"P-4/2 to 4/6, Site-B, Greater Noida, 201306, India"
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,NSI,Consumer Defensive,in_market,INR,
PGHL.NS,Procter & Gamble Health Limited,NSI,Healthcare,in_market,INR,"P&G Plaza, Mumbai, 400099, India"
PGIL.NS,Pearl Global Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Pearl Tower, Gurugram, 122001, India"
PGR,The Progressive Corporation,NYQ,Financial Services,us_market,USD,"300 North Commons Blvd., Mayfield, OH, 44143, United States"
PH,Parker-Hannifin Corporation,NYQ,Industrials,us_market,USD,"6035 Parkland Boulevard, Cleveland, OH, 44124-4141, United States"
PHM,"PulteGroup, Inc.",NYQ,Consumer Cyclical,us_market,USD,"3350 Peachtree Road NE, Atlanta, GA, 30326, United States"
PHOENIXLTD.NS,The Phoenix Mills Limited,NSI,Real Estate,in_market,INR,
PICCADIL.NS,Piccadily Agro Industries Limited,NSI,Consumer Defensive,in_market,INR,"JMD Pacific Square, Gurugram, 122002, India"
PIDILITIND.NS,Pidilite Industries Limited,NSI,Basic Materials,in_market,INR,
PIGL.NS,Power & Instrumental (Gujarat) Limited,NSI,Industrials,in_market,INR,
PIIND.NS,PI Industries Limited,NSI,Basic Materials,in_market,INR,"Vipul Square, Gurugram, 122009, India"
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,NSI,Financial Services,in_market,INR,
PILITA.NS,Pil Italica Lifestyle Limited,NSI,Consumer Cyclical,in_market,INR,"Kodiyat Road, Udaipur, 313031, India"
PIONEEREMB.NS,Pioneer Embroideries Limited,NSI,Consumer Cyclical,in_market,INR,
PITTIENG.NS,Pitti Engineering Limited,NSI,Industrials,in_market,INR,"6-3-648/401, Padmaja Landmark, Hyderabad, 500 082, India"
PIXTRANS.NS,PIX Transmissions Limited,NSI,Industrials,in_market,INR,"One BKC, Mumbai, 400051, India"
PKG,Packaging Corporation of America,NYQ,Consumer Cyclical,us_market,USD,"1 North Field Court, Lake Forest, IL, 60045, United States"
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,NSI,Consumer Defensive,in_market,INR,"PANCHRATN, Coimbatore, 641018, India"
PLASTIBLEN.NS,Plastiblends India Limited,NSI,Basic Materials,in_market,INR,
PLATIND.NS,Platinum Industries Limited,NSI,Basic Materials,in_market,INR,
PLAZACABLE.NS,Plaza Wires Limited,NSI,Industrials,in_market,INR,
PLD,"Prologis, Inc.",NYQ,Real Estate,us_market,USD,"Pier 1, Bay 1, San Francisco, CA, 94111, United States"
PLTR,Palantir Technologies Inc.,NMS,Technology,us_market,USD,"1200 17th Street, Denver, CO, 80202, United States"
PM,Philip Morris International Inc.,NYQ,Consumer Defensive,us_market,USD,"677 Washington Boulevard, Stamford, CT, 06901, United States"
PNB.NS,Punjab National Bank,NSI,Financial Services,in_market,INR,
PNBGILTS.NS,PNB Gilts Ltd.,NSI,Financial Services,in_market,INR,"5, Sansad Marg, New Delhi, 110001, India"
PNBHOUSING.NS,PNB Housing Finance Limited,NSI,Financial Services,in_market,INR,"RMZ Infinity Park, Gurugram, 122008, India"
PNC,"The PNC Financial Services Group, Inc.",NYQ,Financial Services,us_market,USD,"The Tower at PNC Plaza, Pittsburgh, PA, 15222-2401, United States"
PNC.NS,Pritish Nandy Communications Ltd,NSI,Communication Services,in_market,INR,"87/88 Mittal Chambers, Mumbai, 400021, India"
PNCINFRA.NS,PNC Infratech Limited,NSI,Industrials,in_market,INR,
PNGJL.NS,PNGJL.NS,NSI,Consumer Cyclical,in_market,INR,"PNG Vishwa, Pune, 411030, India"
PNR,Pentair plc,NYQ,Industrials,us_market,USD,"Regal House, London, TW13 QS, United Kingdom"
PNW,Pinnacle West Capital Corporation,NYQ,Utilities,us_market,USD,"400 North Fifth Street, Phoenix, AZ, 85072-3999, United States"
POCL.NS,Pondy Oxides And Chemicals Limited,NSI,Basic Materials,in_market,INR,"KRM Centre, Chennai, 600031, India"
PODD,Insulet Corporation,NMS,Healthcare,us_market,USD,"100 Nagog Park, Acton, MA, 01720, United States"
PODDARMENT.NS,Poddar Pigments Limited,NSI,Basic Materials,in_market,INR,"Rosy Tower, Chennai, 600034, India"
POKARNA.NS,Pokarna Limited,NSI,Industrials,in_market,INR,"Surya Towers, Secunderabad, 500003, India"
POLICYBZR.NS,PB Fintech Limited,NSI,Financial Services,in_market,INR,"Plot No. 119, Gurugram, 122001, India"
POLYCAB.NS,Polycab India Limited,NSI,Industrials,in_market,INR,"#29, The Ruby, Mumbai, 400028, India"
POLYMED.NS,Poly Medicure Limited,NSI,Healthcare,in_market,INR,"232B Okhla Industrial Estate, New Delhi, 110020, India"
POLYPLEX.NS,Polyplex Corporation Limited,NSI,Basic Materials,in_market,INR,"B-37, Sector – 1, Noida, 201301, India"
PONNIERODE.NS,Ponni Sugars (Erode) Limited,NSI,Consumer Defensive,in_market,INR,
POOL,Pool Corporation,NMS,Industrials,us_market,USD,"109 Northpark Boulevard, Covington, LA, 70433-5001, United States"
POONAWALLA.NS,Poonawalla Fincorp Limited,NSI,Financial Services,in_market,INR,"Altimus, Dr. G.M. Bhosale Marg, Mumbai, 400018, India"
POWERGRID.NS,Power Grid Corporation of India Limited,NSI,Utilities,in_market,INR,"Saudamini, Plot No. 2, Gurugram, 122001, India"
POWERINDIA.NS,Hitachi Energy India Limited,NSI,Industrials,in_market,INR,"Brigade Opus, Bengaluru, 560 092, India"
POWERMECH.NS,Power Mech Projects Limited,NSI,Industrials,in_market,INR,
PPAP.NS,PPAP Automotive Limited,NSI,Consumer Cyclical,in_market,INR,"B-206A, Sector 81, Noida, 201305, India"
PPG,"PPG Industries, Inc.",NYQ,Basic Materials,us_market,USD,"One PPG Place, Pittsburgh, PA, 15272, United States"
PPL,PPL Corporation,NYQ,Utilities,us_market,USD,"645 Hamilton Street, Allentown, PA, 18101, United States"
PPL.NS,Prakash Pipes Limited,NSI,Industrials,in_market,INR,"Srivan, New Delhi, 110061, India"
PPLPHARMA.NS,Piramal Pharma Limited,NSI,Healthcare,in_market,INR,"Piramal Ananta, Mumbai, 400 070, India"
PRABHA.NS,Prabha Energy Limited,NSI,Energy,in_market,INR,"12A, Abhishree Corporate Park, Ahmedabad, 380058, India"
PRAENG.NS,Prajay Engineers Syndicate Limited,NSI,Real Estate,in_market,INR,
PRAJIND.NS,Praj Industries Limited,NSI,Industrials,in_market,INR,"Praj Tower, Pune, 411057, India"
PRAKASH.NS,Prakash Industries Limited,NSI,Basic Materials,in_market,INR,"Srivan, New Delhi, 110061, India"
PRAKASHSTL.NS,Prakash Steelage Limited,NSI,Basic Materials,in_market,INR,"101, Shatrunjay Apartment, Mumbai, 400004, India"
PRAXIS.NS,Praxis Home Retail Limited,NSI,Consumer Cyclical,in_market,INR,"Jolly Board Tower D, Mumbai, 400042, India"
PRECAM.NS,Precision Camshafts Limited,NSI,Consumer Cyclical,in_market,INR,"Kohinoor B Zone Baner, Pune, 411045, India"
PRECOT.NS,Precot Limited,NSI,Consumer Cyclical,in_market,INR,"SF No: 559/4, D Block, Coimbatore, 641028, India"
